0	0.9999999999893802	0.999999999962371	0.01408479143082955	0.01408481233736226	0.01408480188409591
0.005	0.9999999957392538	0.9999999929445642	0.02203464041754764	0.02203388569241422	0.02203426305498093
0.01	0.9999999838031163	0.9999999710902431	0.02204658049369939	0.02204461715227102	0.02204559882298521
0.015	0.9999999638216209	0.9999999334220151	0.0220450791161806	0.0220419311262959	0.02204350512123825
0.02	0.9999999346068849	0.9999998864035453	0.02205610039652418	0.02205231926470731	0.02205420983061575
0.025	0.999999900114912	0.9999998211705686	0.02205876832554435	0.02205365091334796	0.02205620961944615
0.03	0.9999998530477223	0.9999997421042813	0.02206154048915205	0.02205572201273109	0.02205863125094157
0.035	0.999999800328195	0.9999996497317597	0.02206437315969541	0.02205756742042417	0.02206097029005979
0.04	0.9999997380765675	0.9999995440571776	0.02206701700204967	0.02205938849287684	0.02206320274746325
0.045	0.9999996683604933	0.999999426470451	0.02206971887031376	0.02206123655222742	0.02206547771127059
0.05	0.9999995914471852	0.999999289609879	0.02207248663622566	0.02206294426448309	0.02206771545035437
0.055	0.9999995045778037	0.9999991413800712	0.02207522963799897	0.02206481482036055	0.02207002222917976
0.06	0.9999994073391207	0.9999989783871425	0.02207785265295415	0.02206664055755889	0.02207224660525652
0.065	0.9999993191952646	0.9999987930517718	0.02208078252467964	0.022067790516125	0.02207428652040232
0.07000000000000001	0.99999919220649	0.9999986103873607	0.02208328547879521	0.0220702485499243	0.02207676701435975
0.075	0.9999990729827044	0.9999984049563284	0.0220860001397932	0.02207201722182623	0.02207900868080972
0.08	0.9999989425014543	0.9999981918287677	0.02208850033510662	0.02207390634748087	0.02208120334129374
0.08500000000000001	0.9999988050226368	0.9999979353145945	0.02209154957250761	0.02207550448420238	0.02208352702835499
0.09	0.9999986576096114	0.9999977023513814	0.02209406280190763	0.0220774653071308	0.02208576405451921
0.095	0.9999984995008475	0.9999974471558326	0.02209663723624116	0.02207940368072341	0.02208802045848229
0.1	0.9999983329618197	0.9999971475403653	0.02209949931070346	0.02208109683019122	0.02209029807044734
0.105	0.9999981689339716	0.9999968692394685	0.02210220875783243	0.02208290647476083	0.02209255761629663
0.11	0.9999979843117589	0.9999965661011674	0.02210482897389066	0.02208477729691936	0.02209480313540501
0.115	0.9999977918050676	0.9999962565858188	0.02210742778557903	0.02208670465557878	0.02209706622057891
0.12	0.9999975936567945	0.9999959210669518	0.0221101007437476	0.02208852897277017	0.02209931485825889
0.125	0.9999973824349508	0.9999955794543472	0.02211276911073498	0.0220904075465247	0.02210158832862984
0.13	0.9999971689818733	0.9999952197998705	0.02211543095112137	0.02209221188226639	0.02210382141669388
0.135	0.9999969463871367	0.9999948345166119	0.02211824347696275	0.0220940085191885	0.02210612599807562
0.14	0.9999967049103519	0.9999944532889457	0.0221208053167028	0.02209597889969137	0.02210839210819708
0.145	0.9999964655781156	0.9999940445369997	0.02212355729765513	0.02209774328739506	0.02211065029252509
0.15	0.9999962080343477	0.9999936402552441	0.02212608474187024	0.0220997368357839	0.02211291078882707
0.155	0.9999959492895709	0.9999931930487077	0.02212892706679129	0.0221015255255636	0.02211522629617745
0.16	0.999995667394655	0.9999927554823445	0.02213143860684008	0.02210351695136795	0.02211747777910401
0.165	0.999995378547431	0.9999922992189006	0.02213408285556046	0.02210539625061753	0.02211973955308899
0.17	0.9999950955183806	0.9999918146324843	0.02213684793152505	0.0221072991396357	0.02212207353558037
0.175	0.999994806293687	0.9999912903534631	0.02213976204180314	0.02210896947591048	0.02212436575885681
0.18	0.9999945087644097	0.9999908243017653	0.0221422894186131	0.02211086361053217	0.02212657651457264
0.185	0.9999941729114276	0.9999903240082101	0.02214477963995602	0.02211296733894218	0.0221288734894491
0.19	0.9999938528726561	0.9999897992242965	0.02214743050020602	0.02211484214081878	0.0221311363205124
0.195	0.9999935162157808	0.9999892231481641	0.02215030136653475	0.02211668284706097	0.02213349210679786
0.2	0.999993167965854	0.9999886913328909	0.0221527781106164	0.02211865461620469	0.02213571636341054
0.205	0.9999928164536538	0.9999881137261695	0.02215549695039316	0.02212053696897085	0.02213801695968201
0.21	0.9999924453769352	0.9999875403782422	0.02215803699944865	0.02212255558652991	0.02214029629298928
0.215	0.9999920722229775	0.9999869409253005	0.0221607026547929	0.0221244694580353	0.0221425860564141
0.22	0.9999916985461501	0.9999862767651829	0.02216358267180037	0.02212621482288477	0.02214489874734257
0.225	0.9999912766520513	0.9999857013395334	0.02216588145076088	0.02212849060318071	0.02214718602697079
0.23	0.999990862330581	0.9999850799077125	0.02216843554078742	0.02213052986962838	0.0221494827052079
0.235	0.9999904893858774	0.9999843794578248	0.02217143739029585	0.02213213606593533	0.02215178672811559
0.24	0.9999900517314666	0.999983741169877	0.0221738902912086	0.02213422541441222	0.02215405785281041
0.245	0.9999896211055281	0.9999830898290198	0.02217635865435364	0.02213621113518173	0.02215628489476769
0.25	0.9999891831114159	0.9999823469459114	0.02217927790728514	0.0221380675482382	0.02215867272776167
0.255	0.9999887285552945	0.9999816505064666	0.02218181178298755	0.02214010072157155	0.02216095625227955
0.26	0.9999882589897876	0.9999809186317619	0.02218449577108177	0.02214205157293104	0.02216327367200641
0.265	0.9999877952101911	0.9999801898191325	0.0221870765413582	0.02214404253953609	0.02216555954044714
0.27	0.9999873113514617	0.9999794286208822	0.02218973059976821	0.02214603450455759	0.0221678825521629
0.275	0.9999868285036164	0.9999786224373491	0.02219263710589902	0.02214785391205039	0.0221702455089747
0.28	0.9999863092913828	0.9999778810634328	0.02219500624051247	0.02215002017224917	0.02217251320638082
